2,3,66,153,5526,2.8959,280907,1,0,0,1,4,0,1,8272,1,0,1,2,50,659,0
11,3,205,155,6802,2714.7622,281011,0,0,5,2,2,0,1,669,3,0,1,2,50,212,0
11,3,205,155,6802,2714.7622,281011,0,0,5,2,2,0,1,669,3,1,1,2,50,212,0
2,3,66,322,23733,4124.2969,281239,0,0,2,3,1,1,1,13094,3,0,1,2,50,212,0
2,3,66,322,44140,4120.0629,281239,0,0,2,1,1,1,1,13094,3,0,1,2,50,212,0
2,3,66,322,44140,4120.0629,281239,0,0,2,3,1,1,1,13094,3,0,1,2,50,212,0
2,3,66,322,44140,4120.0629,281239,0,0,2,2,1,1,1,13094,3,0,1,2,50,212,0
2,3,66,322,23733,4124.2969,281239,0,0,2,2,1,1,1,8859,1,0,2,2,50,212,0
2,3,66,322,44140,4120.017,281239,0,0,3,2,1,1,1,12548,5,0,1,2,50,212,0
2,3,66,174,21225,102.097,281391,0,0,9,1,2,0,1,8278,1,0,1,2,50,368,0
2,3,66,348,47997,94.2735,281494,0,0,1,2,2,1,1,42524,3,0,1,2,50,623,0
2,3,66,325,32561,745.7249,281713,0,1,0,5,2,0,1,8250,1,0,1,2,50,628,0
2,3,66,174,37403,97.1495,283330,0,0,9,3,1,0,1,44288,8,0,1,2,50,368,0
2,3,66,174,37403,97.0486,283330,0,0,9,3,1,0,1,44288,8,0,1,2,50,368,0
2,3,66,174,17494,396.2681,283803,0,0,9,2,2,2,1,9147,1,0,1,2,50,367,0
2,3,66,220,9179,170.4738,284332,0,0,9,2,2,1,1,11621,1,0,1,2,50,703,0
2,3,66,220,9179,30.7524,284332,0,0,9,2,2,1,1,8268,1,0,2,2,50,682,0
2,3,66,220,9179,30.5346,284332,0,0,9,2,2,1,1,8268,1,0,1,2,50,682,0
2,3,66,220,9179,31.6857,284332,0,0,9,2,2,1,1,8268,1,0,4,2,50,682,0
2,3,66,220,9179,99.8843,284332,0,0,9,2,2,1,1,8284,1,0,1,2,50,685,0
2,3,66,220,9179,170.4738,284332,0,0,9,2,2,1,1,11621,1,0,1,2,50,703,0
2,3,66,462,49272,2551.2103,284367,0,0,9,1,2,0,1,8268,1,0,1,2,50,682,0
2,3,66,462,49272,2549.5245,284367,0,0,9,1,2,0,1,8268,1,0,1,2,50,682,0
2,3,66,442,12416,1298.4762,286489,0,0,9,2,2,2,1,8278,1,0,1,2,50,368,0
2,3,66,348,40375,1964.9292,286638,0,1,0,6,2,2,1,11334,1,0,1,4,96,201,0
2,3,66,348,40375,1617.4841,286638,0,1,0,6,2,2,1,8814,1,0,2,4,51,197,0
2,3,66,348,40375,1617.4841,286638,0,1,0,8,2,2,1,8814,1,0,1,4,51,197,0
2,3,66,220,2086,197.3289,287246,0,0,9,2,2,1,1,12654,5,0,2,2,50,682,0
2,3,66,220,2086,715.8785,287246,1,0,1,4,2,0,1,11321,1,0,1,2,50,642,0
2,3,66,226,25300,610.0022,287246,1,0,1,6,3,0,1,12227,6,0,2,2,50,701,0
2,3,66,174,24103,108.3425,287256,0,0,9,1,2,0,2,8278,1,0,3,2,50,368,0
2,3,66,174,24103,108.3425,287256,0,0,9,1,3,0,2,8278,1,0,3,2,50,368,0
2,3,66,220,41922,104.4978,287671,1,0,2,2,2,0,1,17672,6,0,1,2,50,682,0
2,3,66,356,4779,3727.1477,287825,0,1,9,6,1,0,1,12257,6,0,3,4,51,1509,0
2,3,66,321,47535,1557.2645,288398,0,0,9,1,2,0,1,8835,1,0,1,2,50,357,0
2,3,66,258,38801,1788.3235,288398,0,0,9,1,2,0,1,8834,1,0,1,2,50,355,0
34,3,205,135,36086,1200.5939,289052,1,0,5,1,2,0,1,9147,1,0,1,2,50,367,0
2,3,66,447,902,2954.0219,289865,0,1,9,8,2,2,1,8856,1,0,1,2,50,636,0
2,3,66,174,49258,695.4147,290411,0,1,2,2,1,0,1,8830,1,0,1,2,50,650,0
34,3,205,354,12328,2248.2105,290714,1,0,9,6,2,0,1,12257,6,0,1,4,51,1509,0
34,3,205,354,12328,2245.6467,290714,1,1,9,7,2,0,1,12257,6,0,1,4,51,1509,0
2,3,66,153,25334,2864.1125,290910,0,1,9,7,2,0,1,12722,5,0,4,2,50,213,0
2,3,66,153,25334,2864.1125,290910,0,1,9,7,2,0,1,12722,5,1,1,2,50,213,0
11,3,205,330,17660,5273.9066,293907,0,0,3,8,2,0,1,8859,1,0,2,2,50,212,0
34,3,205,155,14703,2712.3403,294514,1,1,9,11,2,1,1,669,3,0,2,2,50,212,0
34,3,205,155,14703,2712.3403,294514,1,1,1,11,2,1,1,669,3,0,3,2,50,212,0
34,3,205,155,14703,2712.3403,294514,1,1,9,11,2,1,1,669,3,0,1,2,50,212,0
34,3,66,447,902,2994.7247,294514,0,1,9,11,2,1,1,669,3,0,9,2,50,212,0
34,3,66,447,902,2994.7247,294514,0,1,9,11,2,1,1,669,3,0,1,2,50,212,0
34,3,66,447,902,2994.7247,294514,0,1,9,11,1,1,1,8859,1,0,14,2,50,212,0
34,3,66,447,902,2994.7247,294514,0,1,9,11,2,1,1,8859,1,0,7,2,50,212,0
2,3,66,311,24800,1725.4964,294793,0,1,9,3,2,0,1,1566,3,0,1,4,32,1411,0
2,3,66,311,32862,1705.4531,294793,0,0,9,4,5,0,2,12257,6,0,1,4,51,1509,0
2,3,66,311,32862,1726.3482,294793,0,1,9,4,5,0,2,28461,6,0,1,4,32,1411,0
2,3,66,311,24800,1704.6142,294793,0,1,9,3,5,0,2,12257,6,0,2,4,51,1509,0
2,3,66,311,24800,1704.6142,294793,0,1,9,3,5,0,2,12257,6,0,1,4,51,1509,0
2,3,66,311,24800,1704.6142,294793,0,1,9,3,5,0,2,12257,6,0,1,4,51,1509,0
2,3,66,311,24800,1704.6142,294793,0,1,9,4,5,0,2,12257,6,0,1,4,51,1509,0
2,3,66,174,15317,2502.8543,295476,0,1,5,9,2,0,1,8855,1,0,2,2,50,213,0
2,3,66,174,5938,2558.3995,295726,0,1,9,6,1,0,1,8856,1,0,1,2,50,636,0
2,3,66,351,3736,1861.2341,295738,0,0,1,5,2,0,1,9600,1,0,1,4,32,1411,0
2,3,66,258,18560,2086.0323,295856,0,1,9,6,2,0,1,12257,6,0,1,4,51,1509,0
2,3,66,220,2086,196.684,296006,0,0,9,3,2,2,1,14127,4,0,1,2,50,682,0
2,3,66,348,48862,4965.0877,296131,0,0,9,5,3,0,1,13094,3,0,1,2,50,212,0
2,3,66,174,47287,2571.4029,297380,1,0,9,8,2,1,1,8859,1,0,1,2,50,212,0
2,3,66,462,11417,2693.7584,297966,0,1,9,5,5,0,3,8859,1,0,1,2,50,212,0
13,1,46,171,48192,5603.03,298051,0,0,9,2,2,1,1,8250,1,0,1,2,50,628,0
2,3,66,363,12346,56.9951,298660,0,0,9,2,2,2,1,11569,1,0,1,2,50,623,0
2,3,66,254,14977,4105.3353,299099,0,1,0,6,2,1,1,669,3,0,2,2,50,212,0
2,3,66,442,3602,2203.2345,299331,0,1,9,8,3,2,2,11334,1,0,2,4,96,201,0
11,3,205,135,36086,3145.5048,300443,0,0,5,4,2,0,1,12183,6,0,1,2,50,636,0
11,3,205,135,36086,2479.4943,301224,0,0,5,2,2,0,1,11353,1,0,2,2,50,699,0
11,3,205,135,36086,2480.0921,301224,0,0,5,2,2,0,1,11353,1,0,1,2,50,699,0
11,3,205,135,36086,2481.1441,301224,0,0,5,2,2,0,1,11353,1,0,1,2,50,699,0
11,3,205,155,20032,2269.7506,301994,0,1,1,7,2,2,1,8810,1,0,6,4,8,1532,0
11,3,205,155,20032,2269.7506,301994,0,1,1,7,2,2,1,8810,1,0,4,4,8,1532,0
2,3,66,220,1437,93.0939,304217,0,0,1,2,2,0,1,49086,6,0,1,2,50,685,0
2,3,66,220,5686,104.6953,304217,0,0,1,7,3,4,2,8284,1,0,2,2,50,685,0
2,3,66,220,5686,1197.6051,304217,0,1,1,3,2,0,1,12257,6,0,1,4,51,1509,0
2,3,66,220,5686,1197.6051,304217,0,1,1,4,2,0,1,12257,6,0,1,4,51,1509,0
2,3,66,220,33516,1200.0306,304217,0,1,1,2,2,0,1,12257,6,0,1,4,51,1509,0
2,3,66,220,33516,28.9525,304217,0,0,2,1,2,0,1,17584,6,0,1,2,50,682,0
2,3,66,220,33516,29.6399,304217,0,0,2,1,2,0,1,17672,6,0,1,2,50,682,0
2,3,66,220,33516,29.8091,304217,0,0,2,1,2,0,1,17672,6,0,1,2,50,682,0
2,3,66,340,43356,472.3901,305149,0,0,2,1,2,0,1,4211,3,0,1,2,50,628,0
2,3,66,337,6009,1546.0287,310013,0,1,2,4,2,0,1,8814,1,0,1,4,51,197,0
2,3,66,220,41922,47.2788,310524,1,0,0,1,2,0,1,8284,1,0,1,2,50,685,0
2,3,66,258,10504,1775.3317,310561,0,0,9,1,1,0,1,8835,1,0,1,2,50,357,0
2,3,66,174,11491,33.1429,310561,0,0,9,1,1,0,1,8835,1,0,2,2,50,357,0
2,3,66,174,11491,33.1429,310561,0,0,9,1,1,0,1,8835,1,0,2,2,50,357,0
2,3,66,174,11491,33.1429,310561,0,1,9,1,1,0,1,8835,1,0,1,2,50,357,0
2,3,66,184,2037,600.2415,310561,0,0,9,1,2,1,1,8250,1,0,1,2,50,628,0
11,3,205,135,36086,3097.4557,310582,0,0,2,15,2,0,1,12222,6,0,1,2,50,213,0
2,3,66,467,24728,2166.1994,310593,0,1,9,7,2,0,1,12257,6,0,1,4,51,1509,0
2,3,66,467,24728,2165.8741,310593,0,1,9,7,2,0,1,12257,6,0,1,4,51,1509,0
2,3,66,467,24728,2166.1994,310593,0,1,9,7,2,0,1,12257,6,0,3,4,51,1509,0
2,3,66,447,902,2951.2796,311118,0,1,2,8,2,0,1,8855,1,0,3,2,50,213,0
2,3,66,333,18037,3796.8628,311577,0,1,2,6,2,0,1,13094,3,0,1,2,50,212,0
2,3,66,333,18037,3796.8628,311577,0,0,2,6,4,1,1,669,3,0,1,2,50,212,0
2,3,66,333,18037,3796.8628,311577,0,0,2,6,2,1,1,669,3,0,1,2,50,212,0
2,3,66,333,18037,3796.8628,311577,0,1,1,6,2,1,1,669,3,0,7,2,50,212,0
2,3,66,333,18037,3796.8628,311577,0,1,2,6,2,0,1,669,3,0,3,2,50,212,0
2,3,66,333,18037,3796.6853,311577,0,0,9,6,4,0,1,669,3,0,1,2,50,212,0
2,3,66,333,18037,3796.6329,311577,0,0,2,6,2,1,1,669,3,0,1,2,50,212,0
2,3,66,333,18037,3796.6853,311577,0,0,2,6,2,1,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.7499,311577,0,1,2,0,2,1,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.7499,311577,0,1,2,6,2,1,1,669,3,0,2,2,50,212,0
2,3,66,333,3067,3818.5677,311577,0,1,2,6,2,1,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5677,311577,0,1,9,6,2,0,1,669,3,0,2,2,50,212,0
2,3,66,333,3067,3818.7499,311577,0,0,2,6,2,2,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,0,2,6,2,2,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5113,311577,0,0,2,6,2,2,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5113,311577,0,0,2,6,2,1,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.7499,311577,0,1,2,6,2,1,1,669,3,0,2,2,50,212,0
2,3,66,333,3067,3818.7499,311577,0,0,2,6,2,0,1,8859,1,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,0,2,6,2,0,1,8859,1,0,1,2,50,212,0
2,3,66,333,3067,3818.7499,311577,0,0,2,6,2,2,1,8859,1,0,1,2,50,212,0
2,3,66,333,3067,3818.7499,311577,0,0,2,6,2,2,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5113,311577,0,1,1,6,2,0,1,669,3,0,2,2,50,212,0
2,3,66,333,3067,3818.7499,311577,0,0,2,6,4,1,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,0,1,6,2,0,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,0,2,6,2,0,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,0,9,6,2,0,1,8859,1,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,0,2,6,2,0,1,8859,1,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,0,2,1,2,0,1,8859,1,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,0,2,6,1,2,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,0,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,2,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,0,1,669,3,0,2,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,2,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,2,1,669,3,0,2,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,7,2,2,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,7,2,2,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,0,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,0,1,669,3,0,2,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,0,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,0,2,6,2,0,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,2,1,669,3,0,3,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,4,2,2,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,0,6,2,2,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,2,1,669,3,0,3,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,0,1,669,3,0,3,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,4,2,2,669,3,0,4,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,9,6,2,0,1,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,9,6,4,2,2,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,4,2,2,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,4,2,2,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,2,0,1,669,3,0,2,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,4,2,2,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,2,6,4,2,2,669,3,0,1,2,50,212,0
2,3,66,333,3067,3818.5159,311577,0,1,1,6,4,2,2,669,3,0,1,2,50,212,0
2,3,66,260,19022,1008.906,312721,0,0,0,4,2,0,1,11353,1,0,2,2,50,699,0
2,3,66,311,38374,1733.4379,314346,0,1,9,5,2,0,1,12188,6,0,8,4,8,110,0
2,3,66,184,11878,945.4524,315595,1,0,9,2,1,2,1,8834,1,0,1,2,50,355,0
2,3,66,363,12346,1018.4839,316158,0,0,9,6,3,0,1,12669,5,0,1,2,50,701,0
2,3,66,363,12346,1020.449,316158,0,0,9,6,3,0,1,12669,5,0,1,2,50,701,0
2,3,66,404,24292,1616.0661,317333,0,1,0,7,2,0,1,8268,1,0,12,2,50,682,0
2,3,66,348,9970,1629.7317,318223,0,1,1,5,4,0,2,8791,1,0,2,4,8,110,0
2,3,66,254,47749,1102.7155,319256,0,0,9,1,2,0,1,47790,4,0,1,2,50,682,0
2,3,66,254,47749,1102.7155,319256,0,0,9,1,2,0,1,47790,4,1,1,2,50,682,0
2,3,66,467,39377,1093.5063,320261,0,1,9,6,2,3,1,8268,1,0,4,2,50,682,0
2,3,66,467,39377,4232.3424,320261,0,1,0,7,2,3,1,669,3,0,2,2,50,212,0
2,3,66,467,51143,4222.9583,320261,1,1,9,6,2,3,1,8859,1,0,1,2,50,212,0
2,3,66,226,50659,895.1579,321559,0,1,9,3,2,0,1,8791,1,0,1,4,8,110,0
2,3,66,226,8138,891.6442,321559,0,1,9,7,2,0,1,8791,1,0,1,4,8,110,0
2,3,66,314,45853,934.5206,321675,0,1,9,2,1,0,1,11353,1,0,1,2,50,699,0
2,3,66,314,31381,937.1891,321675,1,1,9,3,3,0,1,11353,1,0,1,2,50,699,0
2,3,66,314,45853,116.0778,321675,0,0,9,1,2,0,1,11569,1,0,1,2,50,623,0
2,3,66,314,45853,1575.461,321675,1,1,0,3,2,0,1,8814,1,0,2,4,51,1509,0
2,3,66,314,31381,1594.0429,321675,1,1,9,4,2,0,1,8814,1,0,4,4,51,197,0
2,3,66,314,31381,1584.1593,321675,1,1,9,14,2,0,1,8814,1,0,2,4,51,1509,0
2,3,66,314,45853,1575.461,321675,0,1,9,3,2,0,1,8814,1,0,2,4,51,1509,0
2,3,66,314,45853,1575.461,321675,0,1,9,3,2,0,1,8814,1,1,1,4,51,1509,0
11,3,205,354,25315,4619.7544,322565,0,0,9,3,2,2,1,17280,5,0,1,2,50,636,0
2,3,66,220,3781,398.14,322958,0,0,9,3,1,2,1,27478,6,0,1,2,50,647,0
2,3,66,220,3781,398.14,322958,0,0,9,3,1,2,1,27478,6,0,1,2,50,647,0
2,3,66,220,3781,398.14,322958,0,0,9,6,1,2,1,27478,6,0,1,2,50,647,0
2,3,66,348,48862,1642.4102,324308,0,0,3,7,2,0,1,9600,1,0,1,4,32,1411,0
2,3,66,321,33705,1695.0702,324601,0,1,1,7,2,2,1,8791,1,0,5,4,8,110,0
2,3,66,321,33705,1700.9902,324601,0,1,1,7,2,2,1,8791,1,0,5,4,8,110,0
2,3,66,321,46999,1534.78,324623,0,1,9,3,2,0,1,8268,1,0,1,2,50,682,0
2,3,66,351,44190,885.1409,324710,0,0,9,7,2,0,1,8268,1,0,1,2,50,682,0
2,3,66,348,47997,1614.4259,324825,1,1,5,5,2,0,1,8814,1,0,2,4,51,197,0
2,3,66,348,47997,1614.4259,324825,1,1,5,5,2,0,1,8814,1,1,1,4,51,197,0
2,3,66,174,11554,55.8026,324850,1,0,9,2,2,0,1,24119,6,0,1,2,50,357,0
2,3,66,448,24848,1357.48,325804,0,1,7,6,2,1,1,8791,1,0,8,4,8,110,0
2,3,66,174,30698,2358.3028,326562,0,0,9,2,2,0,1,17520,3,0,2,2,50,682,0
2,3,66,220,16653,165.0691,326928,1,0,9,3,2,0,1,28510,6,0,2,2,50,1457,0
